naive-break_skip-66;1316;0;4,56
naive-break_skip-67;1257;0;12,6
naive-break_skip-68;1380;4;399,94
naive-break_skip-69;1024;0;2,95
naive-break_skip-70;0;0;0
naive-break_skip-71;0;0;0
naive-break_skip-72;0;0;0
naive-break_skip-73;0;0;0
naive-break_skip-74;0;0;0
naive-break_skip-75;1306;0;9,65000000000001
naive-break_skip-76;0;0;0
naive-break_skip-77;176;0;2,25
naive-break_skip-78;1324;0;2,31
naive-break_skip-79;1375;6;577,17
naive-break_skip-80;0;0;0
naive-break_skip-81;0;0;0
naive-break_skip-82;0;0;0
naive-break_skip-83;0;0;0
naive-break_skip-84;0;0;0
naive-break_skip-85;0;0;0
naive-break_skip-86;0;0;0
naive-break_skip-87;0;0;0
naive-break_skip-88;0;0;0
naive-break_skip-89;0;0;0
naive-break_skip-90;1387;11;883,959999999999
naive-break_skip-91;0;0;0
naive-break_skip-92;1306;0;3,69
naive-break_skip-93;0;0;0
naive-break_skip-94;1155;0;16,8
naive-break_skip-95;0;0;0
naive-break_skip-96;0;0;0
naive-break_skip-97;0;0;0
naive-break_skip-98;0;0;0
naive-break_skip-99;0;0;0
naive-break_skip-100;0;0;0
naive-break_skip-101;1383;3;363,04
naive-break_skip-102;0;0;0
naive-break_skip-103;0;0;0
naive-break_skip-104;1372;0;3,69
naive-break_skip-105;1369;0;12,4
naive-break_skip-106;0;0;0
naive-break_skip-107;1353;0;8,19
naive-break_skip-108;0;0;0
naive-break_skip-109;1415;0;15,53
naive-break_skip-110;1395;343;25755,1700000006
naive-break_skip-111;1391;291;20851,9699999998
naive-break_skip-112;0;0;0
naive-break_skip-113;0;0;0
naive-break_skip-114;1392;291;20840,3299999998
naive-break_skip-115;1391;290;20803,3099999999
naive-break_skip-116;1395;343;25767,7000000006
naive-break_skip-117;1389;342;25728,8400000006
naive-break_skip-118;1415;342;25710,1600000006
naive-break_skip-119;1391;343;25774,5500000006
naive-break_skip-120;1386;30;1972,42
naive-break_skip-121;1415;34;2218,31999999999
naive-break_skip-122;1388;16;1084,4
naive-break_skip-123;1383;21;1414,06
naive-break_skip-124;810;7;632,84
naive-break_skip-125;1387;7;571,19
naive-break_skip-126;1387;31;1914,37
naive-break_skip-127;1369;20;1309,01
naive-break_skip-128;1393;22;1436,35
naive-break_skip-129;1377;35;2198,82999999999
naive-break_skip-130;1379;9;688,999999999999
naive-break_skip-131;1385;10;778,859999999999
naive-break_skip-132;1367;5;445,24
naive-break_skip-133;1382;11;876,669999999999
naive-break_skip-134;1415;6;624,609999999999
naive-break_skip-135;0;0;0
naive-break_skip-136;1363;13;964,059999999999
naive-break_skip-137;1381;8;627,32
naive-break_skip-138;1382;14;1032,42
naive-break_skip-139;1373;8;640,359999999999
naive-break_skip-140;1378;11;851,540000000001
naive-break_skip-141;1368;3;419,96
naive-break_skip-142;1415;4;450,16
naive-break_skip-143;1378;2;339,6
naive-break_skip-144;1379;6;681,29
naive-break_skip-145;1415;4;503,42
naive-break_skip-146;0;0;0
naive-break_skip-147;1384;1;345,45
naive-break_skip-148;1373;0;169,08
naive-break_skip-149;1370;5;538,7
naive-break_skip-150;1359;0;70,42
naive-break_skip-151;1353;0;139,89
naive-break_skip-152;1369;0;109,62
naive-break_skip-153;1361;0;187,71
naive-break_skip-154;1359;0;125,04
naive-break_skip-155;1373;0;130,47
naive-break_skip-156;1360;0;113,48
naive-break_skip-157;1275;0;59,85
naive-break_skip-158;1361;0;111,13
naive-break_skip-159;1368;0;204,51
naive-break_skip-160;1261;0;52,17
naive-break_skip-161;1415;0;14,21
naive-break_skip-162;1168;0;29,23
naive-break_skip-163;1331;0;13,01
naive-break_skip-164;1328;0;40,29
naive-break_skip-165;1359;0;51,1
naive-break_skip-166;1292;0;51,3
naive-break_skip-167;1265;0;150,88
naive-break_skip-168;1359;0;199,83
naive-break_skip-169;1336;0;50,11
naive-break_skip-170;1357;0;21,59
naive-break_skip-171;0;0;0
naive-break_skip-172;402;0;2
naive-break_skip-173;1027;0;9,54000000000001
naive-break_skip-174;635;0;12,08
naive-break_skip-175;0;0;0
naive-break_skip-176;1244;0;5,2
naive-break_skip-177;1053;0;5,26000000000001
naive-break_skip-178;1104;0;15,53
naive-break_skip-179;1364;1;242,17
naive-break_skip-180;0;0;0
naive-break_skip-181;0;0;0
naive-break_skip-182;0;0;0
naive-break_skip-183;0;0;0
naive-break_skip-184;270;0;4,62
naive-break_skip-185;0;0;0
naive-break_skip-186;0;0;0
naive-break_skip-187;408;0;2,95
naive-break_skip-188;0;0;0
naive-break_skip-189;0;0;0
naive-break_skip-190;1368;16;1159,59
naive-break_skip-191;1415;0;11,14
naive-break_skip-192;1415;0;16,57
naive-break_skip-193;0;0;0
naive-break_skip-194;0;0;0
naive-break_skip-195;0;0;0
naive-break_skip-196;0;0;0
naive-break_skip-197;0;0;0
naive-break_skip-198;0;0;0
naive-break_skip-199;0;0;0
naive-break_skip-200;0;0;0
naive-break_skip-201;1380;31;1969,75
naive-break_skip-202;0;0;0
naive-break_skip-203;0;0;0
naive-break_skip-204;0;0;0
naive-break_skip-205;1415;0;15,35
naive-break_skip-206;0;0;0
naive-break_skip-207;0;0;0
naive-break_skip-208;0;0;0
naive-break_skip-209;0;0;0
naive-break_skip-210;0;0;0
naive-break_skip-211;0;0;0
naive-break_skip-212;1382;3;329,46
naive-break_skip-213;0;0;0
naive-break_skip-214;0;0;0
naive-break_skip-215;0;0;0
naive-break_skip-216;0;0;0
naive-break_skip-217;0;0;0
naive-break_skip-218;0;0;0
naive-break_skip-219;0;0;0
naive-break_skip-220;1395;343;25780,7500000006
naive-break_skip-221;1393;342;25700,6100000006
naive-break_skip-222;1394;343;25789,4600000006
naive-break_skip-223;0;0;0
naive-break_skip-224;1367;56;3672,70999999992
naive-break_skip-225;1395;343;25789,1700000006
naive-break_skip-226;1397;343;25766,1200000006
naive-break_skip-227;1392;343;25759,7900000006
naive-break_skip-228;1395;291;20858,9999999998
naive-break_skip-229;1395;343;25742,6100000006
naive-break_skip-230;1388;16;1310,28
naive-break_skip-231;1388;25;1614,12
naive-break_skip-232;1415;25;1812,88
naive-break_skip-233;1389;30;1847,27
naive-break_skip-234;1415;17;1132,65
naive-break_skip-235;1110;0;27,15
naive-break_skip-236;1389;35;2163,28
naive-break_skip-237;0;0;0
naive-break_skip-238;1256;0;26,16
naive-break_skip-239;1390;3;434,559999999999
naive-break_skip-240;1128;0;3,69
naive-break_skip-241;0;0;0
naive-break_skip-242;0;0;0
naive-break_skip-243;1211;0;45,8
naive-break_skip-244;1286;0;8,15000000000001
naive-break_skip-245;1208;0;30,33
naive-break_skip-246;1254;0;6
naive-break_skip-247;351;0;3,69
naive-break_skip-248;136;0;3,69
naive-break_skip-249;98;0;3,69
naive-break_skip-250;923;0;7,38
naive-break_skip-251;737;0;3,69
naive-break_skip-252;0;0;0
naive-break_skip-253;0;0;0
naive-break_skip-254;1305;0;20,07
naive-break_skip-255;0;0;0
naive-break_skip-256;1415;0;84,19
naive-break_skip-257;1360;0;34,02
naive-break_skip-258;1267;0;85,75
naive-break_skip-259;1104;0;51,21
naive-break_skip-260;1360;0;73,58
naive-break_skip-261;1273;0;44,28
naive-break_skip-262;1295;0;19,26
naive-break_skip-263;1267;0;46,71
naive-break_skip-264;1351;0;45,09
naive-break_skip-265;1093;0;60,66
naive-break_skip-266;1370;0;62,8
naive-break_skip-267;1358;1;238,55
naive-break_skip-268;1360;0;103,39
naive-break_skip-269;1169;0;19,26
naive-break_skip-270;1364;2;378,16
naive-break_skip-271;1368;1;267,63
naive-break_skip-272;1367;0;181,35
naive-break_skip-273;1351;0;142,79
naive-break_skip-274;1372;3;369,03
naive-break_skip-275;1358;0;162,06
naive-break_skip-276;1355;0;126,12
naive-break_skip-277;1362;0;127,99
naive-break_skip-278;1300;1;289,9
naive-break_skip-279;1339;1;279,9
naive-break_skip-280;1376;5;461,5
naive-break_skip-281;1363;0;143,89
naive-break_skip-282;1368;0;189,47
naive-break_skip-283;1371;4;502,66
naive-break_skip-284;1376;2;324,16
naive-break_skip-285;1369;5;525,63
naive-break_skip-286;1415;0;193,58
naive-break_skip-287;1377;1;310,09
naive-break_skip-288;1379;2;287,64
naive-break_skip-289;1367;5;533,01
naive-break_skip-290;1368;1;250,59
naive-break_skip-291;1382;5;477,63
naive-break_skip-292;1369;1;318,72
naive-break_skip-293;1360;17;1189,01
naive-break_skip-294;1379;2;306,92
naive-break_skip-295;1392;2;329,68
naive-break_skip-296;1361;2;306,3
naive-break_skip-297;1372;5;523,96
naive-break_skip-298;1378;5;511,3
naive-break_skip-299;1373;9;735,889999999999
naive-break_skip-300;1388;9;727,34
naive-break_skip-301;1415;17;1154,02
naive-break_skip-302;1382;10;732,839999999999
naive-break_skip-303;1378;13;965,099999999999
naive-break_skip-304;1385;8;671,36
naive-break_skip-305;1374;5;441,08
naive-break_skip-306;1380;18;1190,46
naive-break_skip-307;1370;14;1031,58
naive-break_skip-308;1377;8;594,47
naive-break_skip-309;1384;40;2392,9
naive-break_skip-310;1385;27;1694,71
naive-break_skip-311;1388;17;1147,94
naive-break_skip-312;1381;13;910,379999999999
naive-break_skip-313;1380;3;355,07
naive-break_skip-314;1381;37;2206,95
naive-break_skip-315;1388;41;2532,7
naive-break_skip-316;1375;21;1361,59
naive-break_skip-317;1371;24;1558,89
naive-break_skip-318;1391;33;2052,29
naive-break_skip-319;1386;5;488,73
naive-break_skip-320;1415;1;245,76
naive-break_skip-321;1386;3;368,18
naive-break_skip-322;1388;5;443,97
naive-break_skip-323;1384;3;362,75
naive-break_skip-324;1392;2;317,46
naive-break_skip-325;1385;2;310,32
naive-break_skip-326;1386;4;410,08
naive-break_skip-327;1387;3;377,51
naive-break_skip-328;1384;3;332,94
naive-break_skip-329;1394;3;342,34
naive-break_skip-330;1415;149;9606,14999999991
naive-break_skip-331;1397;55;3650,59999999992
naive-break_skip-332;1389;220;14980,7999999997
naive-break_skip-333;1374;56;3680,28999999992
naive-break_skip-334;1351;0;3,69
naive-break_skip-335;1376;219;14881,7399999997
naive-break_skip-336;1371;150;9696,76999999991
naive-break_skip-337;1380;57;3760,12999999991
naive-break_skip-338;1372;149;9646,59999999991
naive-break_skip-339;1358;0;33,25
naive-break_skip-340;1106;0;87,43
naive-break_skip-341;1192;12;873,73
naive-break_skip-342;1373;0;56,86
naive-break_skip-343;1280;3;309,88
naive-break_skip-344;0;0;0
naive-break_skip-345;1415;0;16,57
naive-break_skip-346;1218;0;89,72
naive-break_skip-347;1364;0;135,61
naive-break_skip-348;1350;0;69,79
naive-break_skip-349;1374;10;784,26
naive-break_skip-350;1218;0;9,59
naive-break_skip-351;280;0;2,95
naive-break_skip-352;0;0;0
naive-break_skip-353;0;0;0
naive-break_skip-354;1273;0;3,45999999999999
naive-break_skip-355;1112;0;2,31
naive-break_skip-356;1364;0;61,42
naive-break_skip-357;1327;0;29,42
naive-break_skip-358;0;0;0
naive-break_skip-359;1402;0;8,89
naive-break_skip-360;1237;0;7,38
naive-break_skip-361;867;0;7,38
naive-break_skip-362;0;0;0
naive-break_skip-363;555;0;7,38
naive-break_skip-364;0;0;0
naive-break_skip-365;932;0;18,58
naive-break_skip-366;527;0;3,69
naive-break_skip-367;1337;0;83,61
naive-break_skip-368;61;0;26,64
naive-break_skip-369;821;0;17,1
naive-break_skip-370;1309;0;56,16
naive-break_skip-371;0;0;0
naive-break_skip-372;1297;0;56,97
naive-break_skip-373;778;0;93,06
naive-break_skip-374;0;0;0
naive-break_skip-375;1009;0;2,31
naive-break_skip-376;1376;0;43,54
naive-break_skip-377;897;0;20,07
naive-break_skip-378;1329;1;271,4
naive-break_skip-379;0;0;0
naive-break_skip-380;1325;0;40,37
naive-break_skip-381;1322;0;104,65
naive-break_skip-382;1331;0;107,5
naive-break_skip-383;1356;0;107,44
naive-break_skip-384;1348;0;97,63
naive-break_skip-385;1364;3;392,73
naive-break_skip-386;1356;0;100,22
naive-break_skip-387;1275;0;69,37
naive-break_skip-388;1380;0;57,78
naive-break_skip-389;1374;2;323,25
naive-break_skip-390;1368;2;400,56
naive-break_skip-391;1363;0;229,6
naive-break_skip-392;1370;0;234,96
naive-break_skip-393;1354;0;84,87
naive-break_skip-394;1375;2;349,04
naive-break_skip-395;1376;7;592,12
naive-break_skip-396;1377;0;274,35
naive-break_skip-397;1358;2;365,56
naive-break_skip-398;1360;0;209,12
naive-break_skip-399;1370;0;42,21
naive-break_skip-400;1415;9;697,559999999999
naive-break_skip-401;1375;3;414,6
naive-break_skip-402;1368;0;242,07
naive-break_skip-403;1375;1;301,96
naive-break_skip-404;1362;2;324,72
naive-break_skip-405;1383;0;236,03
naive-break_skip-406;1370;6;568,64
naive-break_skip-407;1384;1;222,66
naive-break_skip-408;1373;7;563,28
naive-break_skip-409;1290;3;339,14
naive-break_skip-410;1388;13;923,169999999999
naive-break_skip-411;1415;11;858,149999999999
naive-break_skip-412;1377;13;965,939999999999
naive-break_skip-413;1374;0;168,47
naive-break_skip-414;1384;13;979,79
naive-break_skip-415;1391;0;208,6
naive-break_skip-416;1369;4;483,69
naive-break_skip-417;1356;0;233,29
naive-break_skip-418;1383;6;617,869999999999
naive-break_skip-419;1369;10;823,109999999999
naive-break_skip-420;1367;6;575,82
naive-break_skip-421;1387;7;632,47
naive-break_skip-422;1387;26;1644,97
naive-break_skip-423;1378;15;1087,24
naive-break_skip-424;1370;5;603,900000000001
naive-break_skip-425;1377;7;561,1
naive-break_skip-426;1372;13;924,199999999999
naive-break_skip-427;1389;23;1521,13
naive-break_skip-428;1363;2;274,84
naive-break_skip-429;1374;6;575,07
naive-break_skip-430;1415;2;278,66
naive-break_skip-431;1391;2;301,6
naive-break_skip-432;1389;3;339,49
naive-break_skip-433;1384;3;353,95
naive-break_skip-434;1384;3;375,66
naive-break_skip-435;1378;2;277
naive-break_skip-436;1379;1;220,77
naive-break_skip-437;1380;0;177
naive-break_skip-438;1386;2;324,74
naive-break_skip-439;1381;1;238,08
naive-break_skip-440;1397;221;15055,3299999997
naive-break_skip-441;1393;291;20829,3799999998
naive-break_skip-442;1368;151;9740,49999999991
naive-break_skip-443;1394;289;20680,2999999999
naive-break_skip-444;1380;150;9702,04999999991
naive-break_skip-445;0;0;0
naive-break_skip-446;1368;150;9691,13999999991
naive-break_skip-447;1405;289;20728,2599999999
naive-break_skip-448;1394;56;3713,85999999991
naive-break_skip-449;1391;0;16,99
naive-break_skip-450;1336;0;68,5
naive-break_skip-451;1339;2;261,08
naive-break_skip-452;1358;2;498,09
naive-break_skip-453;1382;1;352,34
naive-break_skip-454;1381;8;637,249999999999
naive-break_skip-455;1306;0;227,91
naive-break_skip-456;303;0;6,7
naive-break_skip-457;1150;0;22,94
naive-break_skip-458;1353;1;345,51
naive-break_skip-459;1347;0;39,25
naive-break_skip-460;884;0;4,25
naive-break_skip-461;1020;0;57,5
naive-break_skip-462;198;0;53,1
naive-break_skip-463;76;0;19,07
naive-break_skip-464;0;0;0
naive-break_skip-465;1028;0;54,54
naive-break_skip-466;1356;0;123,5
naive-break_skip-467;1415;0;13,32
naive-break_skip-468;1391;0;111,94
naive-break_skip-469;1373;0;59,75
naive-break_skip-470;1349;0;20,74
naive-break_skip-471;869;0;4,95
naive-break_skip-472;0;0;0
naive-break_skip-473;1379;0;167,48
naive-break_skip-474;0;0;0
naive-break_skip-475;0;0;0
naive-break_skip-476;1387;0;3,69
naive-break_skip-477;850;0;15,51
naive-break_skip-478;1017;0;95,27
naive-break_skip-479;466;0;10,5
naive-break_skip-480;1188;0;19,22
naive-break_skip-481;0;0;0
naive-break_skip-482;910;0;8,95
naive-break_skip-483;730;0;3,69
naive-break_skip-484;1000;0;14,76
naive-break_skip-485;0;0;0
naive-break_skip-486;0;0;0
naive-break_skip-487;1338;0;26,64
naive-break_skip-488;0;0;0
naive-break_skip-489;1353;0;175,68
naive-break_skip-490;1081;0;42,21
naive-break_skip-491;908;0;3,69
naive-break_skip-492;1373;0;207,05
naive-break_skip-493;262;0;3,69
naive-break_skip-494;1275;0;7,38
naive-break_skip-495;1123;0;56,16
naive-break_skip-496;1305;0;27,45
naive-break_skip-497;1360;0;40,37
naive-break_skip-498;1326;0;53,28
naive-break_skip-499;404;0;22,95
naive-break_skip-500;1372;8;727,609999999999
naive-break_skip-501;400;0;16,38
naive-break_skip-502;837;0;11,88
naive-break_skip-503;1364;0;31,95
naive-break_skip-504;1340;0;133,5
naive-break_skip-505;1128;0;49,59
naive-break_skip-506;1332;1;248,65
naive-break_skip-507;1356;0;64,55
naive-break_skip-508;1358;2;370,98
naive-break_skip-509;1348;0;227,7
naive-break_skip-510;1364;1;275,87
naive-break_skip-511;1415;5;541,53
naive-break_skip-512;1390;9;761,289999999999
naive-break_skip-513;1355;0;38,52
naive-break_skip-514;1363;1;281,47
naive-break_skip-515;1375;2;332,77
naive-break_skip-516;1359;0;201,64
naive-break_skip-517;1354;0;207,47
naive-break_skip-518;1358;5;443,05
naive-break_skip-519;1402;4;453,06
naive-break_skip-520;1383;1;255,84
naive-break_skip-521;1381;4;401,67
naive-break_skip-522;1385;13;1001,76
naive-break_skip-523;1384;0;206,33
naive-break_skip-524;1391;2;306,3
naive-break_skip-525;1366;0;88,52
naive-break_skip-526;1393;7;556,19
naive-break_skip-527;1375;3;399,7
naive-break_skip-528;1383;3;375,28
naive-break_skip-529;1388;1;310,2
naive-break_skip-530;1376;4;499,16
naive-break_skip-531;1373;13;912,199999999999
naive-break_skip-532;1382;2;296,17
naive-break_skip-533;1382;17;1148,46
naive-break_skip-534;1387;11;810,489999999999
naive-break_skip-535;1379;8;703,370000000001
naive-break_skip-536;1371;3;400,77
naive-break_skip-537;1356;0;233,28
naive-break_skip-538;1378;3;381,77
naive-break_skip-539;1372;2;426,17
naive-break_skip-540;1385;0;205,4
naive-break_skip-541;1387;2;303,62
naive-break_skip-542;1393;0;188,98
naive-break_skip-543;1385;0;121,32
naive-break_skip-544;1389;4;396,34
naive-break_skip-545;1387;4;392,75
naive-break_skip-546;1382;0;195,86
naive-break_skip-547;1379;0;127,54
naive-break_skip-548;1395;3;333,47
naive-break_skip-549;1384;2;319,16
naive-break_skip-550;1377;219;14886,5499999997
naive-break_skip-551;1397;150;9717,84999999991
naive-break_skip-552;1381;219;14921,7799999997
naive-break_skip-553;1378;218;14862,0999999997
naive-break_skip-554;1393;220;14977,5199999997
naive-break_skip-555;1384;152;9794,04999999991
naive-break_skip-556;0;0;0
naive-break_skip-557;1377;288;20647,4099999999
naive-break_skip-558;1383;289;20716,9199999999
naive-break_skip-559;1388;288;20651,1699999999
naive-break_skip-560;1346;7;644,17
naive-break_skip-561;1415;14;993,669999999999
naive-break_skip-562;1364;15;1065,42
naive-break_skip-563;1340;5;526,459999999999
naive-break_skip-564;1362;5;492,79
naive-break_skip-565;1368;9;782,149999999999
naive-break_skip-566;1380;3;343,37
naive-break_skip-567;0;0;0
naive-break_skip-568;1365;7;581,85
naive-break_skip-569;1375;11;841,399999999999
naive-break_skip-570;1375;0;107,9
naive-break_skip-571;1347;0;198,92
naive-break_skip-572;1364;0;105,56
naive-break_skip-573;1247;0;76,97
naive-break_skip-574;1409;0;27,27
naive-break_skip-575;1300;0;152,49
naive-break_skip-576;1226;0;49,8
naive-break_skip-577;1115;0;92,8
naive-break_skip-578;1010;0;29,52
naive-break_skip-579;1378;0;84,72
naive-break_skip-580;1083;0;14,04
naive-break_skip-581;1227;0;11,84
naive-break_skip-582;939;0;11,84
naive-break_skip-583;1376;0;21,47
naive-break_skip-584;1415;0;70,68
naive-break_skip-585;1312;0;10,29
naive-break_skip-586;1381;0;11,14
naive-break_skip-587;1116;0;14,68
naive-break_skip-588;912;0;2,31
naive-break_skip-589;1357;0;85,04
naive-break_skip-590;951;0;2,31
naive-break_skip-591;752;0;7,38
naive-break_skip-592;716;0;20,43
naive-break_skip-593;0;0;0
naive-break_skip-594;425;0;30,33
naive-break_skip-595;1369;0;7,38
naive-break_skip-596;0;0;0
naive-break_skip-597;754;0;7,38
naive-break_skip-598;1374;0;18,82
naive-break_skip-599;994;0;4,62
naive-break_skip-600;1370;4;452,06
naive-break_skip-601;1291;0;55,42
naive-break_skip-602;1354;0;14,76
naive-break_skip-603;316;0;7,38
naive-break_skip-604;1178;0;89,37
naive-break_skip-605;1224;0;13,38
naive-break_skip-606;0;0;0
naive-break_skip-607;1364;0;20,07
naive-break_skip-608;0;0;0
naive-break_skip-609;395;0;3,69
naive-break_skip-610;1410;0;89,05
naive-break_skip-611;1373;4;423,05
naive-break_skip-612;1355;0;102,78
naive-break_skip-613;1367;0;24,99
naive-break_skip-614;1302;0;73,8
naive-break_skip-615;1217;0;123,43
naive-break_skip-616;1385;0;183,67
naive-break_skip-617;1358;0;56,16
naive-break_skip-618;0;0;0
naive-break_skip-619;1359;0;203,74
naive-break_skip-620;1337;0;7,38
naive-break_skip-621;1368;2;303,64
naive-break_skip-622;1386;4;440,85
naive-break_skip-623;1361;0;193,12
naive-break_skip-624;1295;0;85,3
naive-break_skip-625;1374;0;236,08
naive-break_skip-626;1395;0;212
naive-break_skip-627;1370;0;109,54
naive-break_skip-628;1181;0;48,78
naive-break_skip-629;1370;0;183,77
naive-break_skip-630;1386;4;419,02
naive-break_skip-631;1369;2;314,65
naive-break_skip-632;1381;0;177,61
naive-break_skip-633;1383;44;2714,74
naive-break_skip-634;1389;0;117,4
naive-break_skip-635;1380;2;265,07
naive-break_skip-636;1370;2;359,97
naive-break_skip-637;1377;0;164,75
naive-break_skip-638;1372;6;624,09
naive-break_skip-639;1367;3;487,71
naive-break_skip-640;1395;7;643,060000000001
naive-break_skip-641;1367;11;834,939999999999
naive-break_skip-642;1381;28;1801,53
naive-break_skip-643;1392;16;1146,15
naive-break_skip-644;1387;20;1408,45
naive-break_skip-645;1388;8;637,569999999999
naive-break_skip-646;1371;3;336
naive-break_skip-647;1376;19;1265,59
naive-break_skip-648;1380;0;88,13
naive-break_skip-649;1387;3;347,57
naive-break_skip-650;1372;0;121,98
naive-break_skip-651;1383;0;191,59
naive-break_skip-652;1378;0;156,22
naive-break_skip-653;1386;0;83,81
naive-break_skip-654;1383;0;43,54
naive-break_skip-655;1388;4;413,55
naive-break_skip-656;1382;3;354,47
naive-break_skip-657;1392;4;413,61
naive-break_skip-658;1402;1;234,67
naive-break_skip-659;1391;0;181,92
naive-break_skip-660;1386;220;14968,7199999997
naive-break_skip-661;1378;57;3730,09999999991
naive-break_skip-662;1392;290;20796,2299999999
naive-break_skip-663;1387;289;20699,2899999999
naive-break_skip-664;1388;289;20740,0699999999
naive-break_skip-665;1385;289;20706,6499999999
naive-break_skip-666;1400;292;20947,8799999998
naive-break_skip-667;0;0;0
naive-break_skip-668;1387;220;14969,4399999997
naive-break_skip-669;1382;150;9705,35999999991
naive-break_skip-670;1376;8;699,919999999999
naive-break_skip-671;1381;15;1154,45
naive-break_skip-672;1415;17;1233,87
naive-break_skip-673;1392;6;591,689999999999
naive-break_skip-674;1359;5;495,919999999999
naive-break_skip-675;1363;16;1113,11
naive-break_skip-676;1382;7;632,36
naive-break_skip-677;1381;10;768,009999999999
naive-break_skip-678;0;0;0
naive-break_skip-679;1381;10;708,629999999999
naive-break_skip-680;1390;0;237,44
naive-break_skip-681;1394;0;167,05
naive-break_skip-682;1385;3;352,64
naive-break_skip-683;1346;0;149,58
naive-break_skip-684;1232;0;166,71
naive-break_skip-685;1367;0;223,47
naive-break_skip-686;1333;0;90,92
naive-break_skip-687;1385;6;612,139999999999
naive-break_skip-688;1376;3;456,15
naive-break_skip-689;1230;0;11,07
naive-break_skip-690;1324;0;118,13
naive-break_skip-691;1305;0;2,4
naive-break_skip-692;407;0;2,31
naive-break_skip-693;1354;0;6,95
naive-break_skip-694;1319;0;77,93
naive-break_skip-695;1112;0;50,21
naive-break_skip-696;1312;0;71,43
naive-break_skip-697;1228;0;26,23
naive-break_skip-698;1204;0;21,32
naive-break_skip-699;1307;0;10,95
naive-break_skip-700;1359;0;139,1
naive-break_skip-701;1318;0;19,26
naive-break_skip-702;0;0;0
naive-break_skip-703;0;0;0
naive-break_skip-704;846;0;2,95
naive-break_skip-705;847;0;3,69
naive-break_skip-706;0;0;0
naive-break_skip-707;441;0;7,34
naive-break_skip-708;0;0;0
naive-break_skip-709;891;0;2,95
naive-break_skip-710;1289;0;80,64
naive-break_skip-711;1368;3;356,51
naive-break_skip-712;1357;0;67,62
naive-break_skip-713;0;0;0
naive-break_skip-714;1068;0;15,57
naive-break_skip-715;454;0;14,78
naive-break_skip-716;0;0;0
naive-break_skip-717;0;0;0
naive-break_skip-718;1362;0;14,83
naive-break_skip-719;0;0;0
naive-break_skip-720;1415;0;69,21
naive-break_skip-721;1252;0;3,69
naive-break_skip-722;1381;1;252,95
naive-break_skip-723;1364;0;19,26
naive-break_skip-724;0;0;0
naive-break_skip-725;1323;0;28,26
naive-break_skip-726;790;0;3,69
naive-break_skip-727;1289;0;54,61
naive-break_skip-728;1360;0;34,02
naive-break_skip-729;0;0;0
naive-break_skip-730;1376;0;52,25
naive-break_skip-731;1351;0;33,21
naive-break_skip-732;1238;0;3,69
naive-break_skip-733;1375;9;704,459999999999
naive-break_skip-734;1390;0;159,96
